,title,link,summary,published,tags,category,credit,source
440,"Babiš je skutečný majitel Agrofertu, ukázal registr. Stát ale problém kolem veřejných zakázek odmítá řešit",https://denikn.cz/646578/babis-je-skutecny-majitel-agrofertu-ukazal-registr-stat-ale-problem-kolem-verejnych-zakazek-odmita-resit/,"Od počátku června může veřejnost nahlížet do databáze se jmény vlastníků tuzemských firem. Spuštěním registru skutečných majitelů vyvstala klíčová otázka: může dál dostávat holding Agrofert veřejné zakázky, když je nyní černé na bílém uvedeno, že vlastníkem impéria je premiér Andrej Babiš? Příslušná ministerstva na ni odpověď nedají.",2021-06-21 17:18:07,"['Česko', 'Ekonomika', 'Střet zájmů Andreje Babiše']",Česko,,denikn.cz
441,"Všichni tu jsou alibisti. Ať si Babišův střet zájmů posoudí každý úřad sám, říká Benešová",https://denikn.cz/648582/vsichni-tu-jsou-alibisti-at-si-babisuv-stret-zajmu-posoudi-kazdy-urad-sam-rika-benesova/,"Nově zveřejněná evidence skutečných vlastníků firem přinesla černé na bílém informaci, že premiér Andrej Babiš je vlastníkem holdingů Agrofert a SynBiol. Společnosti, které jsou vlastněny členem vlády z více než 25 procent, by neměly dostávat veřejné zakázky. Deník N se proto zeptal ministryně spravedlnosti Marie Benešové, jak tedy mají nyní úřady při rozdělování veřejných peněz Babišovým firmám postupovat.",2021-06-21 17:13:57,"['Česko', 'Rozhovory', 'Střet zájmů Andreje Babiše']",Česko,,denikn.cz
0,Smrt teplického Roma po zákroku výjezdovky strhla lavinu kritiky na policejní brutalitu. Policie ji ale odmítla,https://www.lidovky.cz/domov/smrt-teplickeho-roma-po-zakroku-vyjezdovky-strhl-lavinu-kritiky-policejni-brutality-tu-ale-policie-o.A210621_202832_ln_domov_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"V sobotu ve tři odpoledne se v Teplicích odehrála přímo na ulici U Hřiště nezvyklá potyčka. S tragickou dohrou a smrtí Roma. Ta sice nastala až v nemocnici, avšak předcházel jí policejní zákrok, který romské organizace označují za českou verzi případu zavražděného Afroameričana George Floyda.",2021-06-21 18:51:00,['Zprávy - Domov'],Zprávy z domova,YouTube,lidovky.cz
300,"Zatopená garáž, popadané stromy i ulítlý altánek. Olomoučtí hasiči měli čtyři desítky výjezdů",https://www.irozhlas.cz/zpravy-domov/bourky-olomoucky-kraj-hasici-popadane-stromy-silnice-elektricke-vedeni-zabreh_2106212026_jgr,"Bezmála čtyři desítky výjezdů evidují v pondělí odpoledne kvůli bouřkám hasiči v Olomouckém kraji, kde odstraňují hlavně popadané stromy ze silnic a elektrického vedení. Ve Vyšehoří na Šumpersku spadlý strom kromě elektrických drátů poškodil i rodinný dům, řekla mluvčí hasičů Lucie Balážová, podle které už bouřky v kraji postupně ustávají a situace se zklidnila.",2021-06-21 18:26:00,[],Zprávy z domova,,irozhlas.cz
340,"Katastrofální výkon, výbuch, hodnotí trenér Svitek konec českých basketbalistek na mistrovství Evropy",https://www.irozhlas.cz/sport/ostatni-sporty/basketbal-zeny-reprezentace-mistrovstvi-evropy-vypadnuti-svitek_2106212037_wei,České basketbalisty na třetím evropském šampionátu za sebou neprošly do vyřazovacích bojů. V přímém souboji o postup do osmifinále totiž nestačily na závěr základní fáze na Chorvatky 56:84 a skončily v tabulce skupiny D poslední. Po celkem vyrovnané první půli se jim totiž vůbec nevydařil vstup do třetí čtvrtiny a v polovině poslední rázem prohrávaly o 34 bodů.,2021-06-21 18:37:00,[],Sport,,irozhlas.cz
380,Revoluce v digitálním umění? Lidé do ‚kryptoartu‘ za minulý rok investovali 230 milionů dolarů,https://www.irozhlas.cz/kultura/vytvarne-umeni/kryptomena-umeni-digitalni-obraz-elektronicka-aukce_2106212031_aur,"Víc než 230 milionů dolarů se za poslední rok investovalo v investicích do digitálního umění přes krytpoměny a technologii zvanou NFT, která umožňuje zaznamenat skutečného vlastníka počítačového souboru, který je jinak jakkoliv kopírovatelný, a tím umožnit jeho prodej. Není to přitom trend pouze pro investory do virtuálních měn.",2021-06-21 18:31:00,[],Kultura,,irozhlas.cz
420,"Německo prověřuje společnost Apple kvůli podezření, že zneužívá dominantní postavení na trhu",https://www.irozhlas.cz/veda-technologie/technologie/nemecko-proveruje-apple-dominance-trhu_2106212019_btk,"Německý antimonopolní úřad vyšetřuje společnost Apple kvůli možnému zneužívání postavení na trhu. Úřad to oznámil v tiskové zprávě a připomněl, že podobné řízení už vede proti firmám Google, Facebook a Amazon. U Applu se soustředí hlavně na jeho obchod s aplikacemi.",2021-06-21 18:19:00,[],Věda a technologie,,irozhlas.cz
440,"Program ČSSD: Sankce za neobsazené byty, milionářská daň i právo na eutanazii",https://denikn.cz/650099/program-cssd-sankce-za-neobsazene-byty-milionarska-dan-i-pravo-na-eutanazii/,Sociální demokracie před volbami slibuje zdanění majetků nad 100 milionů korun nebo bezplatné obědy a zváží prý sankce za dlouhodobě neobsazené byty.,2021-06-21 18:59:33,"['Česko', 'Sněmovní volby 2021']",Česko,,denikn.cz
441,"Notes: Zeman vyměnil Aligator za ústřednu značky Mynář. Sovětský voják, kterému se nechtělo domů, a odložené hry",https://denikn.cz/649990/notes-zeman-vymenil-aligator-za-ustrednu-znacky-mynar-sovetsky-vojak-kteremu-se-nechtelo-domu-a-odlozene-hry/,"Podle počasí je horké léto v plném proudu, to astronomické ovšem začalo až dnes. První letní Notes sepsal Jan Moláček.",2021-06-21 18:26:00,"['Česko', 'Hlavní', 'Notes']",Česko,,denikn.cz
30,"Velvyslanec USA se vrátí do Moskvy tento týden, oznámila americká diplomacie",https://www.lidovky.cz/svet/velvyslanec-usa-se-vrati-do-moskvy-tento-tyden-oznamila-americka-diplomacie.A210621_214252_ln_zahranici_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Americký velvyslanec v Rusku John Sullivan se vrátí do Moskvy ještě tento týden. Podle agentury Reuters to oznámil mluvčí amerického ministerstva zahraničí Ned Price, který rovněž přivítal zpět ve Washingtonu ruského velvyslance Anatolije Antonova.",2021-06-21 19:42:00,['Zprávy - Svět'],Zprávy ze světa,wikipedia.com,lidovky.cz
120,Seděly jí bizarní figury a uměla se shodit. Nina Divíšková se nebála říct svůj názor,https://www.lidovky.cz/kultura/sedely-ji-bizarni-figury-a-umela-se-shodit-nina-diviskova-nesla-pro-slovo-daleko.A210621_211353_ln_kultura_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Nina Divíšková, která zemřela ve věku 84 let, byla především divadelní herečka. Pětatřicet let strávila v Činoherním klubu a zažila i jeho největší slávu, na níž se významně podílela. Ve filmu sice hrála menší role, ale dobře zapamatovatelné: například v Chytilové snímcích Hra o jablko nebo Panelstory.",2021-06-21 19:12:00,['Zprávy - Kultura'],Kultura,Viktor Chlad,lidovky.cz
121,Firma Amblin Partners oscarového režiséra Spielberga podepsala smlouvu s Netflixem,https://www.lidovky.cz/kultura/firma-amblin-partners-oscaroveho-rezisera-spileberga-podepsala-smlouvu-s-netflix.A210621_205800_ln_kultura_lihem#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Společnost Amblin Partners, kterou vede americký režisér Steven Spielberg, podepsala několikaletou smlouvu se streamovacím gigantem Netflix. Má mu ročně dodávat několik filmů. Finanční podmínky dohody dotčené firmy ve společném oznámení nezveřejnily.",2021-06-21 18:58:00,['Zprávy - Kultura'],Kultura,Czechcrunch.cz,lidovky.cz
300,"Imunolog Hořejší: Očkování proti mutacím zabírá, ale musíme testovat. Bez ochrany jsou miliony lidí",https://www.irozhlas.cz/zpravy-domov/imunolog-horejsi-ockovani-mutace-delta_2106212115_btk,"V Evropě se prokazatelně usazuje koronavirová varianta delta a s ní také obavy ohledně vývoje epidemické situace v létě. Podle analýzy deníku Financial Times tzv. indická mutace kromě Británie dominuje už v Rusku a Portugalsku, rychle se šíří i v Německu. „Je potřeba co nejvíc testovat veškeré podezřelé případy, aby se celkový počet případů udržel na co nejnižší úrovni,“ říká Václav Hořejší, imunolog z Ústavu molekulární genetiky Akademie věd.",2021-06-21 19:15:00,[],Zprávy z domova,,irozhlas.cz
340,"Bez Kreuzigera i Černého. Čeští silniční cyklisté znají nominaci na olympiádu v Tokiu, tým povede Štybar",https://www.irozhlas.cz/sport/ostatni-sporty/olympijske-hry-2021-tokio-cyklistika-stybar-kukrle-schlegel-neumanova_2106212123_wei,"V nominaci silničních cyklistů pro závody na olympijských hrách v Tokiu jsou Zdeněk Štybar, Michal Schlegel a aktuální domácí šampioni ze závodu s hromadným startem Michael Kukrle a Tereza Neumanová. Složení výběru reprezentačního trenéra Tomáše Konečného v pondělí schválila Silniční komise Českého svazu cyklistiky.",2021-06-21 19:23:00,[],Sport,,irozhlas.cz
380,Spielbergova firma Amblin Partners podepsala smlouvu s Netflixem. Má dodávat několik filmů ročně,https://www.irozhlas.cz/kultura/spielberg-amblin-partners-smlouva-s-netflixem_2106212122_btk,"Společnost Amblin Partners, kterou vede americký režisér Steven Spielberg, podepsala několikaletou smlouvu se streamovacím gigantem Netflix. Má mu ročně dodávat několik filmů. Finanční podmínky dohody dotčené firmy v pondělním společném oznámení nezveřejnily.",2021-06-21 19:22:00,[],Kultura,,irozhlas.cz
300,"Vláda utajeně vybrala jazykově nevybavené velvyslance, kritizuje rošádu Pirát Lipavský",https://www.irozhlas.cz/zpravy-domov/vymena-velvyslancu-mzv-vlada-lipavsky-pirati-vesely-cssd_2106212220_elev,"Česká vláda spustila hromadnou výměnu velvyslanců. Podle serveru iHned.cz nové kandidáty na většinu pozic schválila v utajeném režimu. „Jde o běžný model, kdy se pravidelně každý rok obměňuje čtvrtina ambasád. Opozice to využívá, aby říkala, že se to tak dělat nemá, ale děje se tak už třicet let,“ tvrdí poslanec Ondřej Veselý (ČSSD). Jeho kolega Jan Lipavský (Piráti) ovšem kritizuje způsob, jak výměna probíhá.",2021-06-21 20:20:00,[],Zprávy z domova,,irozhlas.cz
320,Povstalci v Donbasu oznámili čtyři mrtvé a obvinili armádu z ostřelování sanitky. Ukrajina to odmítá,https://www.irozhlas.cz/zpravy-svet/donbas-ukrajina-rusko-vojaci-armada_2106212317_jgr,"Proruští separatisté na východě Ukrajiny oznámili, že přišli o čtyři bojovníky a pět dalších utrpělo zranění při ostřelování, kterým ukrajinské síly podle povstalců porušily příměří. Zároveň obvinili vojáky, že po sjednaném klidu zbraní ostřelovali sanitku jedoucí pro zraněné a mrtvé, napsal TASS s odvoláním na úřady vzbouřenců v Doněcku. Ukrajinská armáda naopak informovala, že příměří několikrát porušili povstalci palbou z těžkých zbraní.",2021-06-21 21:17:00,[],Zprávy ze světa,,irozhlas.cz
340,"Češi mají jistotu postupu do osmifinále mistrovství Evropy, pomohly jim výsledky ve skupinách B a C",https://www.irozhlas.cz/sport/fotbal/fotbal-mistrovstvi-evropy-skupina-b-dansko-rusko-finsko-belgie-cesko_2106212308_wei,"Čeští fotbalisté na mistrovství Evropy ještě před úterním závěrečným zápasem skupiny D v Anglii získali definitivu postupu do vyřazovací fáze. Svěřenci trenéra Jaroslava Šilhavého mají díky pondělním výsledkům jistotu, že skončí nejhůře mezi nejlepší čtveřicí z třetích míst, která do osmifinále doprovodí první dva celky z každé skupiny.",2021-06-21 21:08:00,[],Sport,,irozhlas.cz
400,Pacienti s jednou závislostí jsou výjimkou. Nyní podle odborníků převládají kombinace,https://www.irozhlas.cz/zivotni-styl/spolecnost/kombinovane-zavislosti-trend-pacienti-vyjimka-zavislost-kokain-pervitin-alkohol_2106220010_elev,"Alkohol, drogy, gambling, sledování pornografie nebo přejídání. Vznik závislosti je pravděpodobný u většiny látek nebo chování, které člověku dávají pocit úlevy a potěšení, nebo zbavují bolesti. Fenoménem dneška jsou závislosti kombinované. Pacienti s jednou závislostí jsou už podle adiktologů vzácností.",2021-06-21 22:10:00,[],Životní styl a společnost,,irozhlas.cz
0,Piráti a STAN představili 43 adeptů do vlády. Patří k nim Wagenknecht či exkandidát na prezidenta Hilšer,https://www.lidovky.cz/domov/pirati-a-stan-predstavili-ctyri-desitky-expertu-do-vlady-patri-k-nim-i-predseda-starostu-rakusan.A210622_102240_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Koalice Pirátů a Starostů v pondělí představila 43 adeptů do vlády v případě volebního úspěchu. Patří k nim například předseda STAN Vít Rakušan či poslanec Pirátů Lukáš Kolařík na ministerstvo vnitra, náměstek hejtmanky Středočeského kraje Věslav Michalík a senátor Lukáš Wagenknecht (Piráti) na ministerstvo financí.",2021-06-22 08:25:00,['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz
1,"Víme, proč se zvlnila dálnice, na které v horku bourala auta. Kdo zaplatí škody?",https://www.lidovky.cz/domov/vime-proc-se-zvlnila-dalnice-na-ktere-v-horku-bourala-auta-kdo-zaplati-skody.A210622_083223_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Na červnová vedra nebyli připraveni nejen Češi, ale ani české dálnice. Byla to nejspíš právě velká horka, která v sobotu zapříčinila zvlnění dálnice mezi Přáslavicemi a Velkým Újezdem na Olomoucku, kde kvůli prasklinám na vozovce D35 havarovalo pět aut a deset lidí se zranilo.",2021-06-22 08:00:00,['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz
2,"Hackeři zaútočili na pražský IPR. Skrze jeho systémy těžili kryptoměny, institut se obává ztráty dat",https://www.lidovky.cz/domov/hackeri-zautocili-na-prazsky-ipr-skrze-jeho-systemy-tezili-kryptomeny-institut-se-obava-ztraty-dat.A210622_090800_ln_domov_mber#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,Institut plánováni a rozvoje hlavního města Prahy (IPR) se stal terčem kybernetického útoku. Serveru Lidovky.cz to potvrdil jeho ředitel Ondřej Boháč. Hackeři využili kapacitu institutu k těžení kryptoměn.,2021-06-22 07:50:00,['Zprávy - Domov'],Zprávy z domova,ARCHIV Open House,lidovky.cz
3,"Spadlá střecha, voda na silnicích i polámané stromy. Hasiči kvůli bouřkám hlásí stovky zásahů",https://www.lidovky.cz/domov/spadla-strecha-voda-na-silnicich-i-polamane-stromy-bourky-si-vyzadaly-zasahy-hasicu.A210622_075413_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Silné bouřky a vítr, který je doprovázel, zaměstnaly hasiče i v noci na pondělí a v pondělí ráno, zejména na jižní Moravě a Vysočině a také ve středních Čechách. Odstraňovali spadlé stromy a větve, čerpali vodu ze sklepů a zaplavených komunikací a čistili zanesené kanalizace. Distribuční firma eg.d ze skupiny E.ON evidovala ráno 25 poruch na vedení vysokého napětí a přibližně 9000 domácností s omezením dodávek elektřiny, hlavně na jižní Moravě.",2021-06-22 07:44:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
4,"Epidemie dál slábne. V pondělí přibylo v Česku 121 případů covidu, o 55 méně než před týdnem",https://www.lidovky.cz/domov/epidemie-dal-slabne-v-pondeli-pribylo-v-cesku-121-pripadu-covidu-o-55-mene-nez-pred-tydnem.A210622_091738_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Laboratoře v pondělí potvrdily v Česku 121 nových případů nemoci covid-19, před týdnem jich bylo o 55 více. Denní přírůstky nakažených tak zůstávají nejnižší od loňských letních prázdnin. Počet nakažených za uplynulý týden v přepočtu na 100 tisíc obyvatel klesl k pondělku na hodnotu osm z předchozích devíti. Mírně se však opět zvýšilo reprodukční číslo, nicméně dál se drží pod hodnotou jedna, což znamená zpomalování epidemie. Vyplynulo to z informací na webu ministerstva zdravotnictví.",2021-06-22 07:21:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
